learning_rate,learner,model,embedding_size,weight_decay,train_batch_size,mae
0.0001,adam,NeuCMF0w,512,0.01,500,0.8303
0.0001,adam,NeuCMF0w,512,0.01,1000,0.8044
0.0001,adam,NeuCMF0w,512,0.1,500,0.8373
0.0001,adam,NeuCMF0w,512,0.1,1000,0.8236
0.0001,adam,NeuCMFw0,128,0.0,500,0.8221
0.0001,adam,NeuCMFw0,128,0.0,1000,0.8154
0.0001,adam,NeuCMFw0,128,0.01,500,0.8279
0.0001,adam,NeuCMFw0,128,0.01,1000,0.8335
0.0001,adam,NeuCMFw0,128,0.1,500,0.7912
0.0001,adam,NeuCMFw0,128,0.1,1000,0.8102
0.0001,adam,NeuCMFw0,256,0.0,500,0.8351
0.0001,adam,NeuCMFw0,256,0.0,1000,0.8257
0.0001,adam,NeuCMFw0,256,0.01,500,0.8137
0.0001,adam,NeuCMFw0,256,0.01,1000,0.8009
0.0001,adam,NeuCMFw0,256,0.1,500,0.8213
0.0001,adam,NeuCMFw0,256,0.1,1000,0.7917
0.0001,adam,NeuCMFw0,512,0.0,500,0.8023
0.0001,adam,NeuCMFw0,512,0.0,1000,0.8038
0.0001,adam,NeuCMFw0,512,0.01,500,0.8174
0.0001,adam,NeuCMFw0,512,0.01,1000,0.8266
0.0001,adam,NeuCMFw0,512,0.1,500,0.8178
0.0001,adam,NeuCMFw0,512,0.1,1000,0.8163
0.0001,RMSprop,NeuCMFii,128,0.0,500,0.8447
0.0001,RMSprop,NeuCMFii,128,0.0,1000,0.8488
0.0001,RMSprop,NeuCMFii,128,0.01,500,0.8009
0.0001,RMSprop,NeuCMFii,128,0.01,1000,0.8131
0.0001,RMSprop,NeuCMFii,128,0.1,500,0.83
0.0001,RMSprop,NeuCMFii,128,0.1,1000,0.8154
0.0001,RMSprop,NeuCMFii,256,0.0,500,0.8319
0.0001,RMSprop,NeuCMFii,256,0.0,1000,0.8309
0.0001,RMSprop,NeuCMFii,256,0.01,500,0.8108
0.0001,RMSprop,NeuCMFii,256,0.01,1000,0.8442
0.0001,RMSprop,NeuCMFii,256,0.1,500,0.8081
0.0001,RMSprop,NeuCMFii,256,0.1,1000,0.8183
0.0001,RMSprop,NeuCMFii,512,0.0,500,0.8255
0.0001,RMSprop,NeuCMFii,512,0.0,1000,0.8045
0.0001,RMSprop,NeuCMFii,512,0.01,500,0.81
0.0001,RMSprop,NeuCMFii,512,0.01,1000,0.8269
0.0001,RMSprop,NeuCMFii,512,0.1,500,0.8282
